Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
29,Current employee,Non-Travel,Sales,2,Bachelor,Life Sciences,1,Female,1,1,Sales Representative,1,Single,2325,0,No,21,4,1,0,1,5,4,0,0,0,0,Seek,28
29,Current employee,Non-Travel,Sales,2,Bachelor,Life Sciences,1,Female,1,1,Sales Representative,1,Single,2325,8,No,21,4,1,0,1,5,4,0,0,0,0,Seek,28
19,Voluntary Resignation,Travel_Frequently,Sales,1,Below college,Technical Degree,3,Female,1,1,Sales Representative,1,Single,2325,0,No,21,4,1,0,1,5,4,0,0,0,0,Seek,18
29,Current employee,Non-Travel,Sales,2,Bachelor,Life Sciences,1,Female,1,1,Sales Representative,1,Single,2325,0,No,21,3,1,0,1,5,4,0,0,0,0,Seek,28
19,Voluntary Resignation,Travel_Frequently,Sales,1,Below college,Human Resources,3,Female,1,1,Sales Representative,1,Single,2325,8,No,21,4,1,0,1,5,4,0,0,0,0,Seek,18
29,Current employee,Non-Travel,Sales,2,Bachelor,Life Sciences,1,Female,1,1,Sales Representative,1,Single,2325,8,No,21,3,1,0,1,5,4,0,0,0,0,Seek,28
19,Voluntary Resignation,Travel_Frequently,Sales,1,Below college,Technical Degree,1,Female,1,1,Sales Representative,1,Single,2325,0,No,21,4,1,0,1,5,4,0,0,0,0,Seek,18
19,Voluntary Resignation,Travel_Frequently,Sales,1,Below college,Human Resources,2,Female,1,1,Laboratory Technician,1,Single,2325,8,No,21,4,1,0,14,6,3,14,11,2,13,Seek,5
29,Current employee,Non-Travel,Sales,2,Bachelor,Life Sciences,1,Female,1,1,Sales Representative,1,Single,2325,0,No,21,4,1,0,1,5,4,0,0,0,0,Seek,28
29,Current employee,Non-Travel,Sales,2,Bachelor,Life Sciences,1,Female,1,1,Sales Representative,1,Single,2325,8,No,21,4,1,0,1,5,4,0,0,0,0,Seek,28
36,Current employee,Travel_Frequently,Research & Development,3,College,Medical,4,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,4,3,0,13,3,2,8,7,7,2,Company Website,23
26,Current employee,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,4,3,0,13,3,2,8,7,7,2,Company Website,13
26,Current employee,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2088,1,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,13
36,Current employee,Travel_Frequently,Research & Development,3,College,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,2088,1,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,23
26,Current employee,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,13
26,Current employee,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2088,1,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,13
36,Current employee,Travel_Frequently,Research & Development,3,College,Medical,4,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,23
36,Current employee,Travel_Frequently,Research & Development,3,College,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,2088,1,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,23
36,Current employee,Travel_Frequently,Research & Development,3,College,Medical,4,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,4,3,0,13,3,2,8,7,7,2,Company Website,23
26,Current employee,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,4,3,0,13,3,2,8,7,7,2,Company Website,13
26,Current employee,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2088,1,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,13
36,Current employee,Travel_Frequently,Research & Development,3,College,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,2088,1,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,23
26,Current employee,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,13
26,Current employee,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2088,1,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,13
36,Current employee,Travel_Frequently,Research & Development,3,College,Medical,4,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,23
36,Current employee,Travel_Frequently,Research & Development,3,College,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,2088,1,No,12,3,3,0,13,3,2,8,7,7,2,Company Website,23
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,18
40,Current employee,Travel_Rarely,Research & Development,10,Master,Life Sciences,1,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,28
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,18
40,Current employee,Travel_Rarely,Research & Development,10,Master,Medical,1,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,28
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,18
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Recruit.net,18
40,Current employee,Travel_Rarely,Research & Development,10,Master,Life Sciences,1,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,28
40,Current employee,Travel_Rarely,Research & Development,10,Master,Medical,1,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,28
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,18
40,Current employee,Travel_Rarely,Research & Development,10,Master,Life Sciences,1,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,28
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,18
40,Current employee,Travel_Rarely,Research & Development,10,Master,Medical,1,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,28
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,18
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Recruit.net,18
40,Current employee,Travel_Rarely,Research & Development,10,Master,Medical,1,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,Indeed,28
45,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,36
31,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,4,1,1,9,3,4,5,4,0,3,Seek,22
45,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,5,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,36
31,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,1,Female,3,2,Sales Executive,1,Divorced,5006,6,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,22
31,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,22
31,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,1,Female,3,2,Sales Executive,1,Divorced,5006,6,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,22
45,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,36
45,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,5,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,36
45,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,36
31,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,4,1,1,9,3,4,5,4,0,3,Seek,22
45,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,5,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,36
31,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,1,Female,3,2,Sales Executive,1,Divorced,5006,6,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,22
31,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,22
31,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,1,Female,3,2,Sales Executive,1,Divorced,5006,6,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,22
45,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,36
45,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,5,Yes,11,3,1,1,9,3,4,5,4,0,3,Seek,36
56,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,4257,4,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,37
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Life Sciences,1,Female,3,1,Research Scientist,1,Divorced,4257,4,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,2
56,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Marketing,3,Female,3,1,Research Scientist,1,Divorced,4257,3,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,37
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Medical,1,Female,3,1,Research Scientist,1,Divorced,4257,3,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,2
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Life Sciences,3,Female,3,1,Research Director,1,Divorced,4257,4,Yes,18,3,3,0,19,3,3,2,2,2,2,Seek,2
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Medical,4,Female,3,1,Research Scientist,1,Divorced,4257,3,Yes,18,3,3,0,19,3,3,2,2,2,2,Seek,2
56,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,4257,4,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,37
56,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Marketing,3,Female,3,1,Research Director,1,Married,19701,1,Yes,21,4,3,1,32,3,3,2,2,2,2,Seek,24
56,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,4257,4,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,37
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Life Sciences,1,Female,3,1,Research Scientist,1,Divorced,4257,4,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,2
56,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Marketing,3,Female,3,1,Research Scientist,1,Divorced,4257,3,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,37
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Medical,1,Female,3,1,Research Scientist,1,Divorced,4257,3,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,2
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Life Sciences,3,Female,3,1,Research Director,1,Divorced,4257,4,Yes,18,3,3,0,19,3,3,2,2,2,2,Seek,2
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Medical,4,Female,3,1,Research Scientist,1,Divorced,4257,3,Yes,18,3,3,0,19,3,3,2,2,2,2,Seek,2
56,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,4257,4,Yes,18,3,3,1,19,3,3,2,2,2,2,Seek,37
56,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Marketing,3,Female,3,1,Research Director,1,Married,19701,1,Yes,21,4,3,1,32,3,3,2,2,2,2,Seek,24
33,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,0,No,14,3,1,0,4,2,4,3,1,0,2,Seek,29
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,4,Single,2500,0,No,14,4,1,0,4,2,4,3,1,0,2,Seek,25
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Other,1,Male,3,1,Research Scientist,4,Single,2500,4,No,14,3,1,0,4,2,4,3,1,0,2,Seek,25
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,4,Single,2500,0,No,14,3,1,0,4,2,4,3,1,0,2,Seek,25
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Other,1,Male,3,1,Research Scientist,4,Single,2500,4,No,14,3,1,0,4,2,4,3,1,0,2,Seek,25
33,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,0,No,14,3,1,0,4,2,4,3,1,0,2,Seek,29
33,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,2,No,14,3,1,0,4,2,4,3,1,0,2,Seek,29
33,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,0,No,14,3,1,0,4,2,4,3,1,0,2,Seek,29
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,4,Single,2500,0,No,14,4,1,0,4,2,4,3,1,0,2,Seek,25
33,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,2,No,14,3,1,0,4,2,4,3,1,0,2,Seek,29
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Other,1,Male,3,1,Research Scientist,4,Single,2500,4,No,14,3,1,0,4,2,4,3,1,0,2,Seek,25
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,4,Single,2500,0,No,14,3,1,0,4,2,4,3,1,0,2,Seek,25
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Other,1,Male,3,1,Research Scientist,4,Single,2500,4,No,14,3,1,0,4,2,4,3,1,0,2,Seek,25
33,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,0,No,14,3,1,0,4,2,4,3,1,0,2,Seek,29
33,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,2,No,14,3,1,0,4,2,4,3,1,0,2,Seek,29
19,Voluntary Resignation,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,3,3,0,1,3,2,1,0,1,0,Seek,18
35,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,3,3,0,1,3,2,1,0,1,0,Seek,34
19,Voluntary Resignation,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,3,3,0,1,3,2,1,0,1,0,Seek,18
35,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,Seek,34
19,Voluntary Resignation,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,Seek,18
19,Voluntary Resignation,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,0,0,3,0,0,0,0,Seek,19
35,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,Seek,34
35,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,Seek,34
19,Voluntary Resignation,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,3,3,0,1,3,2,1,0,1,0,Seek,18
35,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,3,3,0,1,3,2,1,0,1,0,Seek,34
19,Voluntary Resignation,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,3,3,0,1,3,2,1,0,1,0,Seek,18
35,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,Seek,34
19,Voluntary Resignation,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,Seek,18
35,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,Seek,34
35,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,1,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,Seek,34
46,Current employee,Travel_Rarely,Sales,1,College,Marketing,2,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,Seek,22
28,Current employee,Travel_Rarely,Sales,9,Master,Life Sciences,1,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,3,3,3,24,2,3,24,13,15,7,Seek,4
46,Current employee,Travel_Rarely,Sales,1,College,Human Resources,2,Female,3,3,Sales Executive,1,Divorced,10453,4,No,25,3,3,3,24,2,3,24,13,15,7,Seek,22
28,Current employee,Travel_Rarely,Sales,9,Master,Medical,1,Female,3,3,Sales Executive,1,Divorced,10453,6,No,25,3,3,3,24,2,3,24,13,15,7,Seek,4
28,Current employee,Travel_Rarely,Sales,9,Master,Life Sciences,1,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,Jora,4
28,Current employee,Travel_Rarely,Sales,9,Master,Medical,1,Female,3,3,Sales Executive,1,Divorced,10453,6,No,25,4,3,3,24,2,3,24,13,15,7,Seek,4
46,Current employee,Travel_Rarely,Sales,1,College,Marketing,2,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,Seek,22
46,Current employee,Travel_Rarely,Sales,1,College,Human Resources,2,Female,3,3,Sales Executive,1,Divorced,10453,4,No,25,4,3,3,24,2,3,24,13,15,7,Seek,22
46,Current employee,Travel_Rarely,Sales,1,College,Marketing,2,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,Seek,22
28,Current employee,Travel_Rarely,Sales,9,Master,Life Sciences,1,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,3,3,3,24,2,3,24,13,15,7,Seek,4
46,Current employee,Travel_Rarely,Sales,1,College,Human Resources,2,Female,3,3,Sales Executive,1,Divorced,10453,4,No,25,3,3,3,24,2,3,24,13,15,7,Seek,22
28,Current employee,Travel_Rarely,Sales,9,Master,Medical,1,Female,3,3,Sales Executive,1,Divorced,10453,6,No,25,3,3,3,24,2,3,24,13,15,7,Seek,4
28,Current employee,Travel_Rarely,Sales,9,Master,Life Sciences,1,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,Jora,4
28,Current employee,Travel_Rarely,Sales,9,Master,Medical,1,Female,3,3,Sales Executive,1,Divorced,10453,6,No,25,4,3,3,24,2,3,24,13,15,7,Seek,4
46,Current employee,Travel_Rarely,Sales,1,College,Marketing,2,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,Seek,22
46,Current employee,Travel_Rarely,Sales,1,College,Human Resources,2,Female,3,3,Sales Executive,1,Divorced,10453,4,No,25,4,3,3,24,2,3,24,13,15,7,Seek,22
38,Current employee,Travel_Rarely,Research & Development,9,College,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,36
51,Current employee,Travel_Rarely,Sales,14,College,Life Sciences,1,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,49
38,Current employee,Travel_Rarely,Research & Development,9,College,Medical,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,36
51,Current employee,Travel_Rarely,Sales,14,College,Medical,1,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,4,3,0,2,3,3,2,2,2,1,Seek,49
38,Current employee,Travel_Rarely,Research & Development,9,College,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,36
38,Current employee,Travel_Rarely,Research & Development,9,College,Medical,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,36
51,Current employee,Travel_Rarely,Sales,14,College,Life Sciences,1,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,49
51,Current employee,Travel_Rarely,Sales,14,College,Medical,1,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,49
38,Current employee,Travel_Rarely,Research & Development,9,College,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,36
51,Current employee,Travel_Rarely,Sales,14,College,Life Sciences,1,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,49
38,Current employee,Travel_Rarely,Research & Development,9,College,Medical,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,36
51,Current employee,Travel_Rarely,Sales,14,College,Medical,1,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,4,3,0,2,3,3,2,2,2,1,Seek,49
38,Current employee,Travel_Rarely,Research & Development,9,College,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,Seek,36
