Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
27,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,2,Male,3,2,Sales Executive,2,Single,9355,1,No,18,3,3,0,8,5,3,8,7,7,7,Adzuna,19
50,Current employee,Travel_Rarely,Research & Development,10,Bachelor,Technical Degree,4,Male,2,3,Healthcare Representative,4,Single,10496,6,No,15,3,4,0,20,2,3,4,3,1,3,GlassDoor,30
34,Current employee,Travel_Rarely,Sales,9,Below college,Life Sciences,2,Male,2,3,Healthcare Representative,4,Single,10496,6,No,15,3,4,0,20,2,3,4,3,1,3,GlassDoor,14
40,Voluntary Resignation,Travel_Rarely,Sales,22,College,Marketing,3,Male,2,2,Sales Executive,3,Married,6380,2,Yes,12,3,1,2,8,6,3,6,4,1,0,Company Website,32
29,Voluntary Resignation,Travel_Rarely,Sales,23,Below college,Life Sciences,2,Male,2,2,Sales Executive,3,Married,6380,2,Yes,12,3,1,2,8,6,3,6,4,1,0,Company Website,21
31,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,3,Male,2,1,Research Scientist,2,Single,2657,0,Yes,16,3,4,0,3,5,3,2,2,2,2,Indeed,28
42,Voluntary Resignation,Travel_Frequently,Sales,12,Bachelor,Life Sciences,2,Male,2,1,Research Scientist,2,Single,2657,0,Yes,16,3,4,0,3,5,3,2,2,2,2,Indeed,39
21,Voluntary Resignation,Travel_Rarely,Sales,12,Bachelor,Life Sciences,3,Female,4,1,Sales Representative,2,Single,2716,1,No,15,3,4,0,1,0,3,1,0,0,0,Jora,20
28,Voluntary Resignation,Travel_Rarely,Research & Development,12,Below college,Life Sciences,2,Female,4,1,Sales Representative,2,Single,2716,1,No,15,4,4,0,1,0,3,1,0,0,0,Jora,27
29,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,4,Male,3,1,Research Scientist,4,Single,2201,9,No,16,3,4,0,6,4,3,3,2,1,2,LinkedIn,23
35,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,2,Male,3,1,Research Scientist,4,Single,2201,9,No,16,3,4,0,6,4,3,3,2,1,2,LinkedIn,29
35,Current employee,Travel_Rarely,Research & Development,9,Master,Life Sciences,3,Male,2,2,Healthcare Representative,2,Single,6540,9,No,19,3,3,0,10,5,3,1,1,0,0,Recruit.net,25
32,Current employee,Non-Travel,Sales,2,Below college,Life Sciences,2,Male,2,2,Healthcare Representative,2,Single,6540,9,No,19,4,3,0,10,5,3,1,1,0,0,Recruit.net,22
27,Current employee,Travel_Rarely,Research & Development,1,College,Medical,4,Male,3,1,Laboratory Technician,2,Divorced,3816,1,No,11,3,2,1,5,2,3,5,2,0,4,Adzuna,22
19,Current employee,Travel_Rarely,Research & Development,9,College,Life Sciences,2,Male,3,1,Laboratory Technician,2,Divorced,3816,1,No,11,3,2,1,5,2,3,5,2,0,4,Adzuna,14
19,Current employee,Travel_Rarely,Research & Development,9,College,Medical,2,Male,3,1,Healthcare Representative,2,Divorced,3816,1,No,11,3,2,0,0,2,4,0,0,0,0,Adzuna,19
28,Current employee,Travel_Rarely,Sales,9,Master,Life Sciences,2,Male,3,2,Sales Executive,4,Single,5253,1,No,16,3,4,0,7,1,3,7,5,0,7,GlassDoor,21
37,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,2,Male,3,2,Sales Executive,4,Single,5253,1,No,16,3,4,0,7,1,3,7,5,0,7,GlassDoor,30
49,Current employee,Travel_Rarely,Research & Development,7,Bachelor,Other,2,Male,2,3,Healthcare Representative,3,Single,10965,8,No,24,4,3,0,26,2,3,5,2,0,0,Company Website,23
51,Current employee,Travel_Rarely,Sales,14,College,Life Sciences,3,Female,3,2,Sales Executive,4,Married,4936,4,No,11,4,3,1,18,2,2,7,7,0,7,Company Website,33
44,Voluntary Resignation,Travel_Rarely,Research & Development,10,Master,Life Sciences,2,Female,3,2,Sales Executive,4,Married,4936,4,No,11,4,3,1,18,2,2,7,7,0,7,Company Website,26
36,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,4,Female,3,1,Research Scientist,3,Married,2543,4,No,13,3,2,1,6,3,3,2,2,2,2,Company Website,30
29,Current employee,Travel_Rarely,Research & Development,15,Below college,Life Sciences,2,Female,3,1,Research Scientist,3,Married,2543,4,No,13,3,2,1,6,3,3,2,2,2,2,Company Website,23
34,Voluntary Resignation,Non-Travel,Sales,19,Bachelor,Marketing,1,Male,4,2,Sales Executive,4,Single,5304,8,Yes,13,3,2,0,9,3,2,5,2,0,4,Company Website,25
22,Voluntary Resignation,Travel_Frequently,Research & Development,3,Master,Life Sciences,2,Male,4,2,Sales Executive,4,Single,5304,8,Yes,13,3,2,0,9,3,2,5,2,0,4,Company Website,13
34,Voluntary Resignation,Non-Travel,Sales,19,Bachelor,Marketing,1,Male,4,2,Sales Executive,4,Single,6118,1,No,13,3,3,3,10,2,3,10,9,1,2,Company Website,24
55,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,3,4,Manager,4,Single,16659,2,Yes,13,3,3,0,30,2,3,5,4,1,2,Seek,25
44,Current employee,Non-Travel,Research & Development,17,Bachelor,Life Sciences,2,Female,3,4,Manager,4,Single,16659,2,Yes,13,3,3,0,30,2,3,5,4,1,2,Seek,14
53,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,3,2,Research Scientist,4,Married,5484,9,No,17,3,2,1,9,3,2,2,2,2,1,Company Website,44
55,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Female,3,1,Research Scientist,4,Married,2662,8,No,20,4,2,1,19,2,4,5,2,0,4,Seek,36
24,Current employee,Travel_Rarely,Sales,10,Master,Marketing,4,Female,3,2,Sales Executive,3,Divorced,4260,1,Yes,12,3,4,1,5,2,4,5,2,0,3,Seek,19
41,Voluntary Resignation,Non-Travel,Research & Development,5,College,Life Sciences,2,Female,3,2,Sales Executive,3,Divorced,4260,1,Yes,12,3,4,1,5,2,4,5,2,0,3,Seek,36
30,Current employee,Travel_Rarely,Sales,2,Below college,Technical Degree,3,Male,3,1,Sales Representative,2,Married,2476,1,No,18,3,1,1,1,3,3,1,0,0,0,Seek,29
30,Current employee,Travel_Rarely,Sales,29,Master,Life Sciences,2,Male,3,1,Sales Representative,2,Married,2476,1,No,18,3,1,1,1,3,3,1,0,0,0,Seek,29
26,Voluntary Resignation,Travel_Frequently,Research & Development,3,Below college,Technical Degree,3,Male,3,1,Research Scientist,1,Single,3102,0,No,22,3,3,0,7,2,3,6,4,0,4,Seek,19
46,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,2,Male,3,1,Research Scientist,1,Single,3102,0,No,22,3,3,0,7,2,3,6,4,0,4,Seek,39
22,Current employee,Travel_Rarely,Research & Development,11,Bachelor,Medical,1,Female,3,1,Research Scientist,2,Married,2244,1,No,13,3,4,1,2,1,3,2,1,1,2,Recruit.net,20
35,Current employee,Travel_Rarely,Sales,17,Master,Life Sciences,2,Female,3,1,Research Scientist,2,Married,2244,1,No,13,4,4,1,2,1,3,2,1,1,2,Recruit.net,33
36,Current employee,Travel_Rarely,Sales,2,College,Medical,2,Male,2,3,Sales Executive,3,Married,7596,1,No,13,3,2,2,10,2,3,10,9,9,0,Seek,26
24,Voluntary Resignation,Travel_Rarely,Research & Development,17,College,Life Sciences,2,Male,2,3,Sales Executive,3,Married,7596,1,No,13,3,2,2,10,2,3,10,9,9,0,Seek,14
30,Voluntary Resignation,Travel_Frequently,Research & Development,4,Bachelor,Technical Degree,3,Male,3,1,Research Scientist,4,Single,2285,9,Yes,23,3,3,0,3,4,3,1,0,0,0,Jora,27
36,Current employee,Travel_Rarely,Research & Development,6,Master,Life Sciences,2,Male,3,1,Research Scientist,4,Single,2285,9,Yes,23,3,3,0,3,4,3,1,0,0,0,Jora,33
37,Current employee,Travel_Rarely,Research & Development,14,Bachelor,Life Sciences,4,Female,3,1,Laboratory Technician,1,Divorced,3034,1,No,12,3,3,1,18,2,2,18,7,12,17,LinkedIn,19
30,Current employee,Travel_Rarely,Research & Development,7,Master,Life Sciences,2,Female,3,1,Laboratory Technician,1,Divorced,3034,1,No,12,3,3,1,18,2,2,18,7,12,17,LinkedIn,12
40,Current employee,Travel_Rarely,Sales,2,College,Marketing,4,Female,3,2,Sales Executive,2,Divorced,5715,7,No,12,3,3,2,8,5,3,5,4,1,3,Recruit.net,32
32,Current employee,Travel_Frequently,Research & Development,2,College,Life Sciences,2,Female,3,2,Sales Executive,2,Divorced,5715,7,No,12,3,3,2,8,5,3,5,4,1,3,Recruit.net,24
42,Current employee,Travel_Rarely,Research & Development,1,Master,Life Sciences,2,Female,3,1,Laboratory Technician,1,Divorced,2576,3,No,16,3,2,1,8,5,3,5,2,1,2,Seek,34
25,Current employee,Travel_Rarely,Sales,10,Master,Life Sciences,2,Female,3,1,Laboratory Technician,1,Divorced,2576,3,No,16,3,2,1,8,5,3,5,2,1,2,Seek,17
37,Current employee,Travel_Rarely,Research & Development,10,Master,Life Sciences,3,Male,3,2,Manufacturing Director,2,Single,4197,2,Yes,12,3,4,0,18,2,2,1,0,0,1,Jora,19
27,Current employee,Travel_Rarely,Research & Development,14,Bachelor,Life Sciences,2,Male,3,2,Manufacturing Director,2,Single,4197,2,Yes,12,3,4,0,18,2,2,1,0,0,1,Jora,9
37,Current employee,Travel_Rarely,Research & Development,10,Master,Medical,3,Male,2,2,Human Resources,4,Married,5204,8,No,11,3,4,1,1,2,3,1,0,0,0,Jora,36
43,Current employee,Travel_Rarely,Research & Development,12,Bachelor,Life Sciences,1,Male,2,4,Research Director,2,Divorced,14336,1,No,11,3,3,1,25,3,3,25,10,3,9,LinkedIn,18
54,Current employee,Travel_Frequently,Research & Development,1,Master,Life Sciences,2,Male,2,4,Research Director,2,Divorced,14336,1,No,11,4,3,1,25,3,3,25,10,3,9,LinkedIn,29
40,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Medical,2,Female,2,2,Laboratory Technician,3,Married,3448,6,No,22,3,2,1,20,3,3,1,0,0,0,Recruit.net,20
44,Current employee,Travel_Rarely,Research & Development,2,Below college,Life Sciences,2,Female,2,2,Laboratory Technician,3,Married,3448,6,No,22,3,2,1,20,3,3,1,0,0,0,Recruit.net,24
54,Current employee,Travel_Rarely,Research & Development,5,College,Medical,1,Male,3,5,Research Director,1,Married,19406,4,No,11,3,3,1,24,4,2,4,2,1,2,Seek,30
29,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,2,Male,3,5,Research Director,1,Married,19406,4,No,11,4,3,1,24,4,2,4,2,1,2,Seek,5
34,Current employee,Non-Travel,Sales,4,Master,Marketing,3,Female,3,2,Sales Executive,3,Married,6538,9,No,15,3,1,1,6,3,3,3,2,1,2,Jora,28
54,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,2,Female,3,2,Sales Executive,3,Married,6538,9,No,15,3,1,1,6,3,3,3,2,1,2,Jora,48
34,Current employee,Non-Travel,Sales,4,Master,Marketing,3,Female,3,2,Sales Executive,3,Married,8392,1,No,16,3,3,1,10,2,3,10,7,0,7,Company Website,24
31,Current employee,Travel_Rarely,Research & Development,7,College,Medical,2,Female,3,2,Manufacturing Director,1,Married,4306,1,No,12,3,2,1,13,5,1,13,10,3,12,LinkedIn,18
59,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,4306,1,No,12,3,2,1,13,5,1,13,10,3,12,LinkedIn,46
59,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,4306,1,No,12,3,2,1,16,6,3,11,8,3,9,LinkedIn,43
43,Current employee,Travel_Frequently,Research & Development,21,Bachelor,Medical,4,Male,3,1,Laboratory Technician,4,Married,2258,7,No,20,3,1,1,8,1,3,3,2,1,2,Recruit.net,35
43,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,2258,7,No,20,3,1,1,8,1,3,3,2,1,2,Recruit.net,35
43,Current employee,Travel_Rarely,Research & Development,8,Master,Other,3,Female,3,2,Healthcare Representative,3,Divorced,4522,4,Yes,14,4,4,0,8,3,3,5,2,0,2,Seek,35
27,Current employee,Travel_Rarely,Research & Development,4,College,Life Sciences,2,Female,3,2,Healthcare Representative,3,Divorced,4522,4,Yes,14,3,4,0,8,3,3,5,2,0,2,Seek,19
25,Current employee,Travel_Rarely,Sales,4,College,Life Sciences,2,Female,2,2,Sales Executive,4,Single,4487,1,Yes,11,4,2,0,5,3,3,5,4,1,3,Adzuna,20
29,Current employee,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,2,Female,2,2,Sales Executive,4,Single,4487,1,Yes,11,3,2,0,5,3,3,5,4,1,3,Adzuna,24
37,Current employee,Non-Travel,Research & Development,25,Doctor,Medical,2,Female,3,2,Research Scientist,3,Married,4449,3,Yes,15,3,1,2,15,2,3,13,11,10,7,GlassDoor,22
48,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,2,Female,3,2,Research Scientist,3,Married,4449,3,Yes,15,4,1,2,15,2,3,13,11,10,7,GlassDoor,33
31,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,1,Laboratory Technician,1,Married,2218,1,No,12,3,3,1,4,3,3,4,2,3,2,Company Website,27
29,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,2,Male,2,1,Laboratory Technician,1,Married,2218,1,No,12,4,3,1,4,3,3,4,2,3,2,Company Website,25
39,Current employee,Travel_Frequently,Research & Development,1,Below college,Life Sciences,2,Male,3,5,Manager,3,Divorced,19197,1,Yes,14,3,3,1,21,3,3,21,8,1,6,Indeed,18
56,Current employee,Travel_Frequently,Sales,6,Bachelor,Marketing,3,Female,4,4,Sales Executive,1,Married,13212,5,No,11,3,4,3,36,0,2,7,7,7,7,Adzuna,20
56,Current employee,Travel_Frequently,Sales,6,Bachelor,Marketing,3,Female,4,4,Research Scientist,2,Divorced,3291,3,No,14,3,4,2,8,0,2,7,7,7,7,Adzuna,48
30,Current employee,Travel_Rarely,Sales,12,Bachelor,Technical Degree,2,Female,3,2,Sales Executive,3,Single,6577,0,No,11,3,2,0,6,6,3,5,4,4,4,GlassDoor,24
25,Voluntary Resignation,Travel_Frequently,Sales,24,Below college,Life Sciences,2,Female,3,2,Sales Executive,3,Single,6577,0,No,11,3,2,0,6,6,3,5,4,4,4,GlassDoor,19
41,Current employee,Travel_Rarely,Sales,1,Bachelor,Marketing,2,Male,4,3,Sales Executive,1,Married,8392,1,No,16,3,3,1,10,2,3,10,7,0,7,Company Website,31
26,Current employee,Travel_Rarely,Research & Development,4,College,Life Sciences,2,Male,4,3,Sales Executive,1,Married,8392,1,No,16,3,3,1,10,2,3,10,7,0,7,Company Website,16
28,Current employee,Travel_Rarely,Research & Development,17,College,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,4558,1,No,12,3,4,1,10,2,3,10,0,1,8,Indeed,18
21,Voluntary Resignation,Travel_Frequently,Research & Development,10,College,Life Sciences,2,Male,3,2,Laboratory Technician,1,Divorced,4558,1,No,12,3,4,1,10,2,3,10,0,1,8,Indeed,11
25,Voluntary Resignation,Travel_Rarely,Research & Development,3,Bachelor,Medical,1,Male,3,1,Laboratory Technician,1,Married,4031,5,No,13,3,3,1,6,5,3,2,2,0,2,Jora,19
51,Current employee,Travel_Frequently,Sales,9,Bachelor,Life Sciences,2,Male,3,1,Laboratory Technician,1,Married,4031,5,No,13,3,3,1,6,5,3,2,2,0,2,Jora,45
52,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Medical,4,Male,2,3,Manufacturing Director,3,Married,7969,2,Yes,14,3,3,0,28,4,3,5,4,0,4,LinkedIn,24
44,Current employee,Travel_Rarely,Research & Development,4,College,Life Sciences,2,Male,2,3,Manufacturing Director,3,Married,7969,2,Yes,14,3,3,0,28,4,3,5,4,0,4,LinkedIn,16
45,Current employee,Travel_Rarely,Research & Development,10,College,Life Sciences,1,Male,3,1,Research Scientist,4,Married,2654,3,No,21,3,4,2,8,3,2,2,2,0,2,Recruit.net,37
34,Current employee,Travel_Frequently,Human Resources,11,Bachelor,Life Sciences,2,Male,3,1,Research Scientist,4,Married,2654,3,No,21,3,4,2,8,3,2,2,2,0,2,Recruit.net,26
52,Current employee,Travel_Rarely,Research & Development,4,College,Life Sciences,4,Female,3,4,Manager,4,Married,16555,2,No,13,3,4,0,31,2,1,5,2,1,4,Adzuna,21
35,Current employee,Travel_Rarely,Research & Development,6,Below college,Life Sciences,2,Female,3,4,Manager,4,Married,16555,2,No,13,3,4,0,31,2,1,5,2,1,4,Adzuna,4
42,Current employee,Travel_Frequently,Research & Development,29,College,Life Sciences,1,Female,3,2,Research Scientist,3,Divorced,4556,2,No,11,3,2,1,19,3,3,5,4,0,2,GlassDoor,23
36,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Female,3,2,Research Scientist,3,Divorced,4556,2,No,11,3,2,1,19,3,3,5,4,0,2,GlassDoor,17
30,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,1,2,Manufacturing Director,4,Single,6091,2,No,20,3,3,0,11,2,3,5,4,0,2,Company Website,19
28,Current employee,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,2,Female,1,2,Manufacturing Director,4,Single,6091,2,No,20,3,3,0,11,2,3,5,4,0,2,Company Website,17
60,Current employee,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Female,3,5,Manager,1,Married,19566,5,No,11,3,4,0,33,5,1,29,8,11,10,Indeed,27
58,Current employee,Travel_Rarely,Research & Development,23,Master,Life Sciences,2,Female,3,5,Manager,1,Married,19566,5,No,11,4,4,0,33,5,1,29,8,11,10,Indeed,25
60,Current employee,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Female,3,5,Manager,1,Divorced,19566,5,No,11,3,4,0,16,6,3,11,8,3,9,Indeed,44
46,Current employee,Travel_Rarely,Research & Development,18,Bachelor,Medical,3,Female,3,2,Manufacturing Director,3,Divorced,4810,2,No,14,3,3,1,19,5,2,10,7,0,8,Referral,27
32,Voluntary Resignation,Travel_Rarely,Research & Development,7,College,Life Sciences,2,Female,3,2,Manufacturing Director,3,Divorced,4810,2,No,14,3,3,1,19,5,2,10,7,0,8,Referral,13
42,Current employee,Travel_Frequently,Research & Development,28,Master,Technical Degree,4,Female,2,2,Healthcare Representative,4,Married,4523,0,No,11,4,4,3,7,4,4,6,5,0,4,Company Website,35
46,Current employee,Travel_Rarely,Human Resources,1,College,Life Sciences,2,Female,2,2,Healthcare Representative,4,Married,4523,0,No,11,3,4,3,7,4,4,6,5,0,4,Company Website,39
24,Voluntary Resignation,Travel_Rarely,Sales,1,Below college,Technical Degree,1,Female,3,1,Sales Representative,2,Single,3202,1,Yes,16,4,2,0,6,4,3,5,3,1,4,Company Website,18
28,Current employee,Non-Travel,Research & Development,1,Bachelor,Life Sciences,2,Female,3,1,Sales Representative,2,Single,3202,1,Yes,16,4,2,0,6,4,3,5,3,1,4,Company Website,22
34,Voluntary Resignation,Travel_Frequently,Sales,6,College,Marketing,4,Female,1,1,Sales Representative,3,Divorced,2351,0,No,16,4,4,1,3,3,2,2,2,1,0,Company Website,31
50,Current employee,Travel_Rarely,Research & Development,28,Bachelor,Life Sciences,2,Female,1,1,Sales Representative,3,Divorced,2351,0,No,16,3,4,1,3,3,2,2,2,1,0,Company Website,47
34,Voluntary Resignation,Travel_Frequently,Sales,6,College,Marketing,4,Female,1,1,Sales Representative,3,Divorced,5985,4,No,11,3,2,0,10,1,4,2,2,0,2,Recruit.net,24
38,Current employee,Travel_Frequently,Research & Development,2,College,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,1702,1,Yes,23,3,3,1,1,3,3,1,0,0,0,Adzuna,37
52,Voluntary Resignation,Travel_Rarely,Sales,5,Bachelor,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,1702,1,Yes,23,3,3,1,1,3,3,1,0,0,0,Adzuna,51
40,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,5,Manager,3,Married,18041,0,No,14,3,4,0,21,2,3,20,15,1,12,GlassDoor,19
39,Current employee,Travel_Rarely,Research & Development,18,College,Life Sciences,2,Female,3,5,Manager,3,Married,18041,0,No,14,3,4,0,21,2,3,20,15,1,12,GlassDoor,18
26,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,1,Female,3,1,Research Scientist,4,Divorced,2886,1,No,22,3,2,2,3,3,1,3,2,0,2,Company Website,23
31,Current employee,Non-Travel,Sales,2,Master,Life Sciences,2,Female,3,1,Research Scientist,4,Divorced,2886,1,No,22,4,2,2,3,3,1,3,2,0,2,Company Website,28
30,Current employee,Non-Travel,Research & Development,3,Bachelor,Life Sciences,3,Male,3,1,Laboratory Technician,4,Married,2097,4,No,15,3,3,1,9,3,1,5,3,1,4,Indeed,21
31,Voluntary Resignation,Travel_Frequently,Sales,1,Bachelor,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,2097,4,No,15,3,3,1,9,3,1,5,3,1,4,Indeed,22
30,Current employee,Non-Travel,Research & Development,3,Bachelor,Life Sciences,3,Male,3,1,Laboratory Technician,4,Married,2693,1,No,19,3,1,0,1,3,2,1,0,0,0,Company Website,29
29,Current employee,Travel_Rarely,Research & Development,3,Master,Medical,2,Male,2,3,Research Director,3,Married,11935,1,No,18,3,3,0,10,2,3,10,2,0,7,Adzuna,19
44,Voluntary Resignation,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,2,Male,2,3,Research Director,3,Married,11935,1,No,18,3,3,0,10,2,3,10,2,0,7,Adzuna,34
29,Voluntary Resignation,Travel_Rarely,Research & Development,25,Doctor,Technical Degree,3,Female,2,1,Research Scientist,2,Married,2546,5,No,16,3,2,0,6,2,4,2,2,1,1,GlassDoor,23
42,Current employee,Non-Travel,Research & Development,2,Below college,Life Sciences,2,Female,2,1,Research Scientist,2,Married,2546,5,No,16,3,2,0,6,2,4,2,2,1,1,GlassDoor,36
19,Voluntary Resignation,Travel_Rarely,Human Resources,2,College,Technical Degree,1,Male,2,1,Human Resources,4,Single,2564,1,No,12,3,3,0,1,3,4,1,0,0,0,Company Website,18
56,Current employee,Travel_Rarely,Human Resources,8,Master,Life Sciences,2,Male,2,1,Human Resources,4,Single,2564,1,No,12,3,3,0,1,3,4,1,0,0,0,Company Website,55
19,Voluntary Resignation,Travel_Rarely,Human Resources,2,College,Life Sciences,2,Male,2,1,Research Scientist,4,Single,2564,0,No,12,3,3,0,0,2,3,0,0,0,0,Company Website,19
30,Current employee,Non-Travel,Sales,22,Master,Other,3,Female,3,3,Sales Executive,1,Married,8412,0,No,11,4,3,0,10,3,3,9,8,7,8,Indeed,20
40,Current employee,Non-Travel,Research & Development,16,College,Life Sciences,2,Female,3,3,Sales Executive,1,Married,8412,0,No,11,3,3,0,10,3,3,9,8,7,8,Indeed,30
57,Current employee,Travel_Rarely,Sales,29,Bachelor,Marketing,1,Male,2,4,Manager,4,Divorced,14118,3,No,12,3,3,1,32,3,2,1,0,0,0,Jora,25
34,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,2,Male,2,4,Manager,4,Divorced,14118,3,No,12,3,3,1,32,3,2,1,0,0,0,Jora,2
